,index,song,year,artist,genre,lyrics,numWords,polarity,subjectivity
36,157080,Come Together,1970,Count Basie,Jazz,"Here come old flat top
He come groovin' up slowly
He got joo joo eyeballs
He one holy rollers
He got hair down to his knee
Got to be a joker
He just do what he please
He wear no shoeshine
He got toe jam football
He got monkey finger
He shoot Coca Cola
He say I know you, you know me
One thing I can tell you is
You got to be free
Come together, right now
Over me
He bad production
He got walrus gumboot
He got Ono sideboard
He one spinal cracker
He got feet down below his knees
Hold you in his armchair
You can feel his disease
Come together, right now
Over me
He roller coaster
He got early warning
He got muddy water
He one Mojo filter
He say one and one and one is three
Got to be good looking
Cause he's so hard to see
Come together right now
Over me",159,0.06529100529100529,0.4212169312169312
37,213243,Reflections,1970,Four Tops,Jazz,"Through the mirror of my mind
Time after time
I see reflections of you and me
Reflections of
The way life used to be
Reflections of
The love you took from me
Oh, I'm all alone now
No love to shield me
Trapped in a world
That's a distorted reality
Happiness you took from me
And left me all alone
With only memories
Through the mirror of my mind
Through all these tears that I'm crying
Reflects a hurt I can't control
Although you're gone
I keep holding on
To those happy times
Oh, girl when you were mine
As I peer through the windows
Of lost time
Keeping looking over my yesterdays
And all the love I gave all in vain
(All the love) All the love
That I've wasted
(All the tears) All the tears
That I've tasted
All in vain
Through the hollow of my tears
I see a dream that's lost
From the hurt baby
That you have caused
Everywhere I turn
Seems like everything I see
Reflects a hurt I can't control
In you I put
All my hope and trust
Right before my eyes
My whole world has turned to dust
Reflections of
The love you took from
Reflections of
The way life used to be
In you I put
All my hope and trust
Right before my eyes
My whole world has turned to dust
Now baby, why did you do it
Reflections",240,0.2234126984126984,0.4623015873015872
38,213242,Still Water Love,1970,Four Tops,Jazz,"Walk with me
Take my hand
Oh, oh oh
Oh, oh oh
Oh, oh oh
Oh, oh oh
Oh, oh oh
(Still water)
Still water
Ah, ah, ah
Never you mind if I
Don't tell strangers passing by
If I don't brag
If I don't brag or boast
Click my glass and say a toast
About my love for you
How it runs so deep and true
And yet it's so
'Cause don't you know, oh
Still waters run deep
Still waters run deep
Still waters run deep
Still waters run deep
Oh, oh oh
Oh, oh oh
Oh, oh oh
Oh, oh oh
Oh, oh oh
Oh, oh oh
Walk with me
Take my hand
Still waters
Still water
Walk with me
Take my hand
Whoa, whoa, whoa now
Still waters run deep
Hey, hey, hey, hey
Whoa, whoa, whoa now
Still waters run deep",146,0.09444444444444444,0.44999999999999996
39,13124,Art Of Dying,1970,George Harrison,Rock,"There'll come a time when all of us must leave here
Then nothing sister Mary can do
Will keep me here with you
As nothing in this life that I've been trying
Could equal or surpass the art of dying
Do you believe me
There'll come a time when all your hopes are fading
When things that seemed so very plain
Become an awful pain
Searching for the truth among the lying
And answered when you've learned the art of dying
But you're still with me
But if you want it
Then you must find it
But when you have it
There'll be no need for it
There'll come a time when most of us return here
Brought back by our desire to be
A perfect entity
Living through a million years of crying
Until you've realized the Art of Dying
Do you believe me",145,0.0030612244897959312,0.5448979591836735
40,117169,After All,1970,David Bowie,Rock,"Please trip them gently, they don't like to fall, oh by jingo
There's no room for anger, we're all very small, oh by jingo
We're painting our faces and dressing in thoughts from the skies, from paradise
But they think that we're holding a secretive ball
Won't someone invite them
They're just taller children (ooh) that's all, after all
Man is an obstacle, sad as the clown, oh by jingo
So hold on to nothing, and he won't let you down, oh by jingo
Some people are marching together and some on their own
Quite alone
Others are running, the smaller ones crawl
But some sit in silence, they're just older children
That's all, after all
I sing with impertinence, shading impermanent chords
With my words
I've borrowed your time and I'm sorry I called
But the thought just occurred that we're nobody's children at all, after all
Live your rebirth and do what you will, oh by jingo
Forget all I've said, please bear me no ill, oh by jingo
After all, after all",175,-0.07522956841138662,0.6492929292929293
41,314857,Their Hearts Were Full Of Spring,1970,Beach Boys,Rock,"There's a story told of a very gentle boy
And the girl who wore his ring
Through the wintery snow
The world they knew was one
For their hearts were full of spring
As the days grew old
And the nights passed into time
And the weeks and years took wind
Gentle boy, tender girl
Their love remained still young
For their hearts were full of spring
Then one day they died
And their graves were side by side
On a hill where robins sing
And they say violets
Grow there the whole year round
For their hearts were full of spring",102,0.221,0.545
42,91827,Fire And Water,1970,The Free,Rock,"Every single day, I got a heartache comin' my way
I don't want to say goodbye
Baby but look at the tears in my eye
I don't want to say goodbye
Mama but look at the way you made me cry
Every way that's nice
You show you've got a heart that's made of ice
And I know
Fire and water must have made you their daughter
You've got what it takes, to make a poor man's heart break
A poor mans heart break
Baby you turn me on
But as quick as a flash your love is gone
Baby I'm gonna leave you now
But I'm gonna try to make you grieve somehow
Fire and water must have made you their daughter
You've got what it takes to make a poor man's heart break
A poor man's heart break
And my heart is breakin' too
I don't want to say goodbye baby
But look at the tears you made me cry
Every way that's nice
You show you've got a heart that's made of ice
And I know
Fire and water must have made you their daughter
You've got what it takes to make a poor mans heart break
Fire, fire and water must have made you their daughter
Baby you've got what it takes to make a poor man's heart break
Heart break
Baby and my heart is breakin'
Oh my heart is breakin'
Oh listen",238,-0.039826839826839835,0.6285714285714284
43,328491,25th Century Quaker,1970,Captain Beefheart The Magic Band,Rock,"Mayflower child
met uh 25th Century Quaker
She's uh pickin' poppies 'n'
bringin' them into her hue
Sun sifting thru and thru and thru
Letting them all and all
fill thru
Me into you me to you me to you
Into hue
Blue cheese faces
laces blue cheese
faces
faces 'n' phases 'n' phases 'n' faces
Going thru the cottage cottage
Going thru the cottage cottage
Going thru the cottage cottage
come with me baby, come with me
come with me baby, come with me
Quaker child
Quaker paper child
Flutterin' ants flutter like
fireflies
Eyes that flutter like uh
wide open shutter
eyes that flutter like uh
wide open shutter
shutter, shutter, shutter
laces laces laces
blue cheese faces
Mayflower child met uh
25th century quaker
she's uh pickin' poppies
bringin them into her hue
Sun just, sun just, sun just
sun just siftin' thru and thru
and thru....",150,-0.028571428571428574,0.3
44,117171,Saviour Machine,1970,David Bowie,Rock,"President Joe once had a dream
The world held his hand, gave their pledge
So he told them his scheme for a savior machine
They called it the Prayer, its answer was law
Its logic stopped war, gave them food
How they adored till it cried in its boredom
Please don't believe in me, please disagree with me
Life is too easy, a plague seems quite feasible now
Or maybe a war, or I may kill you all
Don't let me stay, don't let me stay
My logic says burn so send me away
Your minds are too green, I despise all I've seen
You can't stake your lives on a savior machine
I need you flying, and I'll show that dying
Is living beyond reason, sacred dimension of time
I perceive every sign, I can steal every mind
Don't let me stay, don't let me stay
My logic says burn so send me away
Your minds are too green, I despise all I've seen
You can't stake your lives on a savior machine",174,0.011111111111111108,0.4777777777777778
45,158131,My Elusive Dreams,1970,Bobby Vinton,Pop,"You followed me to Texas,
You followed me to Utah,
We didn't find it there,
So we moved on.
You followed me to Alabama.
Things looked good in Burmingham.
We didn't find it there,
So we moved on.
I know your tired
Of following
My elusive dreams and scheems.
For there only fleeting things.
My elusive dreams.
You had my child in Memphus.
I heard of work in Nashville.
We didn't find it there.
So we moved on.
To farm in Nebraska.
To a gold mine in Alaska.
We didn't find it there.
So we moved on.
And now we've left Alaska.
Because there was no gold mine.
But this time,
Only two of us move on.
Now all we have is each other.
And a little memory to cling to.
And still you won't let me
Go on alone.
I know your tired
Of following
My elusive dreams and scheems.
For there only fleeting things.
My elusive dreams.
For there only fleeting things.
My elusive dreams.",167,-0.03437500000000001,0.5895833333333333
46,117172,She Shook Me Cold,1970,David Bowie,Rock,"We met upon a hill, the night was cool and still
She sucked my dormant will
Mother, she blew my brain, I will go back again
My god, she shook me cold
I had no time to spare, I grabbed her golden hair
And threw her to the ground
Father, she craved my head, oh lord, the things she said
My god, she should be told
I was very smart
Broke the gentle hearts of many young virgins
I was quick on the ball, left them so lonely
They'd just give up trying
Then she took my head, smashed it up
Kept my young blood rising
Crushed me mercilessly, kept me going around
So she don't know I crave her so-o-o
I'll give my love in vain, to reach that peak again
We met upon a hill
Mother, she blew my brain, I will go back again
My god, she shook me cold",153,0.033053221288515414,0.5285714285714286
